2021-09-21 10:50:20,Apple Inc,AAPL,143.69,0.75,0.52,23686789.0
2021-09-21 10:50:20,Airbnb Inc,ABNB,168.17,6.53,4.04,2311776.0
2021-09-21 10:50:20,Comcast Corporation,CMCSA,56.4,-0.09,-0.16,2104852.0
2021-09-21 10:50:20,Ericsson,ERIC,11.0,0.02,0.14,2292078.0
2021-09-21 10:50:20,Facebook Inc,FB,357.21,1.51,0.42,3449933.0
2021-09-21 10:50:20,Microsoft Corporation,MSFT,295.22,0.92,0.31,5960687.0
2021-09-21 10:50:20,Tesla Inc,TSLA,741.74,11.57,1.58,5909255.0
2021-09-21 10:50:26,Apple Inc,AAPL,143.69,0.75,0.52,23686789.0
2021-09-21 10:50:26,Airbnb Inc,ABNB,168.17,6.53,4.04,2311776.0
2021-09-21 10:50:26,Comcast Corporation,CMCSA,56.4,-0.09,-0.16,2104852.0
2021-09-21 10:50:26,Ericsson,ERIC,11.0,0.02,0.14,2292078.0
2021-09-21 10:50:26,Facebook Inc,FB,357.21,1.51,0.42,3449933.0
2021-09-21 10:50:26,Microsoft Corporation,MSFT,295.22,0.92,0.31,5960687.0
2021-09-21 10:50:26,Tesla Inc,TSLA,741.74,11.57,1.58,5909255.0
2021-09-21 10:50:32,Apple Inc,AAPL,143.64,0.7,0.49,23711533.0
2021-09-21 10:50:32,Airbnb Inc,ABNB,168.1,6.46,4.0,2324029.0
2021-09-21 10:50:32,Comcast Corporation,CMCSA,56.37,-0.12,-0.21,2108533.0
2021-09-21 10:50:32,Ericsson,ERIC,11.0,0.02,0.18,2326791.0
2021-09-21 10:50:32,Facebook Inc,FB,357.22,1.52,0.43,3454307.0
2021-09-21 10:50:32,Microsoft Corporation,MSFT,295.11,0.81,0.28,5969488.0
2021-09-21 10:50:32,Tesla Inc,TSLA,741.25,11.08,1.52,5921252.0
2021-09-21 10:50:37,Apple Inc,AAPL,143.64,0.7,0.49,23711533.0
2021-09-21 10:50:37,Airbnb Inc,ABNB,168.1,6.46,4.0,2324029.0
2021-09-21 10:50:37,Comcast Corporation,CMCSA,56.37,-0.12,-0.21,2108533.0
2021-09-21 10:50:37,Ericsson,ERIC,11.0,0.02,0.18,2326791.0
2021-09-21 10:50:37,Facebook Inc,FB,357.22,1.52,0.43,3454307.0
2021-09-21 10:50:37,Microsoft Corporation,MSFT,295.11,0.81,0.28,5969488.0
2021-09-21 10:50:37,Tesla Inc,TSLA,741.25,11.08,1.52,5921252.0
2021-09-21 10:50:43,Apple Inc,AAPL,143.61,0.67,0.47,23726289.0
2021-09-21 10:50:43,Airbnb Inc,ABNB,168.11,6.47,4.0,2325048.0
2021-09-21 10:50:43,Comcast Corporation,CMCSA,56.35,-0.14,-0.25,2109903.0
2021-09-21 10:50:43,Ericsson,ERIC,11.01,0.03,0.23,2340975.0
2021-09-21 10:50:43,Facebook Inc,FB,357.27,1.57,0.44,3459880.0
2021-09-21 10:50:43,Microsoft Corporation,MSFT,295.11,0.81,0.28,5973827.0
2021-09-21 10:50:43,Tesla Inc,TSLA,741.03,10.86,1.49,5924430.0
2021-09-21 10:50:49,Apple Inc,AAPL,143.61,0.67,0.47,23726289.0
2021-09-21 10:50:49,Airbnb Inc,ABNB,168.11,6.47,4.0,2325048.0
2021-09-21 10:50:49,Comcast Corporation,CMCSA,56.35,-0.14,-0.25,2109903.0
2021-09-21 10:50:49,Ericsson,ERIC,11.01,0.03,0.23,2340975.0
2021-09-21 10:50:49,Facebook Inc,FB,357.27,1.57,0.44,3459880.0
2021-09-21 10:50:49,Microsoft Corporation,MSFT,295.11,0.81,0.28,5973827.0
2021-09-21 10:50:49,Tesla Inc,TSLA,741.03,10.86,1.49,5924430.0
2021-09-21 10:50:55,Apple Inc,AAPL,143.61,0.67,0.47,23748461.0
2021-09-21 10:50:55,Airbnb Inc,ABNB,168.08,6.44,3.98,2329517.0
2021-09-21 10:50:55,Comcast Corporation,CMCSA,56.34,-0.15,-0.27,2116031.0
2021-09-21 10:50:55,Ericsson,ERIC,11.01,0.03,0.23,2341575.0
2021-09-21 10:50:55,Facebook Inc,FB,357.37,1.67,0.47,3472412.0
2021-09-21 10:50:55,Microsoft Corporation,MSFT,295.18,0.88,0.3,5987543.0
2021-09-21 10:50:55,Tesla Inc,TSLA,741.23,11.06,1.51,5930159.0
2021-09-21 10:51:00,Apple Inc,AAPL,143.61,0.67,0.47,23748461.0
2021-09-21 10:51:00,Airbnb Inc,ABNB,168.08,6.44,3.98,2329517.0
2021-09-21 10:51:00,Comcast Corporation,CMCSA,56.34,-0.15,-0.27,2116031.0
2021-09-21 10:51:00,Ericsson,ERIC,11.01,0.03,0.23,2341575.0
2021-09-21 10:51:00,Facebook Inc,FB,357.37,1.67,0.47,3472412.0
2021-09-21 10:51:00,Microsoft Corporation,MSFT,295.18,0.88,0.3,5987543.0
2021-09-21 10:51:00,Tesla Inc,TSLA,741.23,11.06,1.51,5930159.0
2021-09-21 10:51:06,Apple Inc,AAPL,143.62,0.68,0.48,23769440.0
2021-09-21 10:51:06,Airbnb Inc,ABNB,168.0,6.36,3.93,2332878.0
2021-09-21 10:51:06,Comcast Corporation,CMCSA,56.36,-0.14,-0.24,2120505.0
2021-09-21 10:51:06,Ericsson,ERIC,11.01,0.03,0.23,2341575.0
2021-09-21 10:51:06,Facebook Inc,FB,357.19,1.49,0.42,3477254.0
2021-09-21 10:51:06,Microsoft Corporation,MSFT,295.15,0.85,0.29,5994107.0
2021-09-21 10:51:06,Tesla Inc,TSLA,741.25,11.08,1.52,5936288.0
2021-09-21 10:51:12,Apple Inc,AAPL,143.62,0.68,0.48,23769440.0
2021-09-21 10:51:12,Airbnb Inc,ABNB,168.0,6.36,3.93,2332878.0
2021-09-21 10:51:12,Comcast Corporation,CMCSA,56.36,-0.14,-0.24,2120505.0
2021-09-21 10:51:12,Ericsson,ERIC,11.01,0.03,0.23,2341575.0
2021-09-21 10:51:12,Facebook Inc,FB,357.19,1.49,0.42,3477254.0
2021-09-21 10:51:12,Microsoft Corporation,MSFT,295.15,0.85,0.29,5994107.0
2021-09-21 10:51:12,Tesla Inc,TSLA,741.25,11.08,1.52,5936288.0
2021-09-21 10:51:18,Apple Inc,AAPL,143.61,0.67,0.47,23794540.0
2021-09-21 10:51:18,Airbnb Inc,ABNB,167.99,6.35,3.93,2333708.0
2021-09-21 10:51:18,Comcast Corporation,CMCSA,56.39,-0.1,-0.18,2140172.0
2021-09-21 10:51:18,Ericsson,ERIC,11.01,0.03,0.23,2351309.0
2021-09-21 10:51:18,Facebook Inc,FB,357.23,1.53,0.43,3480853.0
2021-09-21 10:51:18,Microsoft Corporation,MSFT,295.2,0.9,0.31,6008590.0
2021-09-21 10:51:18,Tesla Inc,TSLA,741.16,10.99,1.5,5947445.0
2021-09-21 10:51:23,Apple Inc,AAPL,143.61,0.67,0.47,23794540.0
2021-09-21 10:51:23,Airbnb Inc,ABNB,167.99,6.35,3.93,2333708.0
2021-09-21 10:51:23,Comcast Corporation,CMCSA,56.39,-0.1,-0.18,2140172.0
2021-09-21 10:51:23,Ericsson,ERIC,11.01,0.03,0.23,2351309.0
2021-09-21 10:51:23,Facebook Inc,FB,357.23,1.53,0.43,3480853.0
2021-09-21 10:51:23,Microsoft Corporation,MSFT,295.2,0.9,0.31,6008590.0
2021-09-21 10:51:23,Tesla Inc,TSLA,741.16,10.99,1.5,5947445.0
2021-09-21 10:51:29,Apple Inc,AAPL,143.63,0.69,0.48,23810966.0
2021-09-21 10:51:29,Airbnb Inc,ABNB,167.95,6.31,3.9,2334816.0
2021-09-21 10:51:29,Comcast Corporation,CMCSA,56.39,-0.11,-0.19,2140998.0
2021-09-21 10:51:29,Ericsson,ERIC,11.0,0.02,0.18,2355877.0
2021-09-21 10:51:29,Facebook Inc,FB,357.25,1.55,0.44,3481803.0
2021-09-21 10:51:29,Microsoft Corporation,MSFT,295.23,0.93,0.32,6012678.0
2021-09-21 10:51:29,Tesla Inc,TSLA,741.24,11.07,1.52,5951492.0
